,RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
1583,3125445535,midwest,A lot,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48069.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1584,3124452227,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,61107.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1585,3123708415,midwest,A lot,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,60634.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1586,3122343765,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,43055.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1587,3121497213,backwoods,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60628.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1588,3125091344,backwoods,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48642.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1589,3125089257,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,46350.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1590,3121653413,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,61301.0,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1591,3123001584,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,48150.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1592,3124420624,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,53073.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1593,3123256960,backwoods,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49014.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1594,3123113210,midwest,A lot,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,46582.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1595,3122744968,backwoods,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,60439.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1596,3122565322,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,53711.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1597,3122145352,midwest,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49506.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1598,3121580369,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,60657.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1599,3122827008,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53110.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1600,3122807533,midwest,A lot,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,45334.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1601,3122456017,backwoods,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,44870.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1602,3121650497,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,60626.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1603,3121572876,midwest,A lot,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,44333.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1604,3125136438,midwest,Some,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,45211.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1605,3123752094,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49341.0,Female,18-29,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1606,3120778090,midwest,A lot,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,60174.0,Female,18-29,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1607,3122539849,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,43235.0,Female,18-29,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1608,3121964611,midwest,Not at all,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,44074.0,Male,18-29,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1609,3122700329,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,60134.0,Male,18-29,"$100,000 - $149,999",Associate or bachelor degree,East North Central
1610,3123309493,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,48044.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1611,3123304313,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,62363.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1612,3122715130,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,48017.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1613,3122644502,midwest,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,62223.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1614,3122636993,midwest,A lot,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60016.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1615,3122527795,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,44122.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1616,3122343529,midwest,A lot,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48239.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1617,3121839942,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53207.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1618,3124676956,backwoods,Some,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,54313.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1619,3122110040,midwest,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60305.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1620,3124139819,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,44145.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1621,3123668223,ohio,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,44118.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1622,3123199280,midwest,A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60473.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1623,3123148668,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,48097.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1624,3122891545,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,47371.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1625,3122537763,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49319.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1626,3122376924,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,47220.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1627,3121697133,backwoods,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,43147.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1628,3121502148,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53703.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1629,3121637709,northeastregion,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48356.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1630,3120783975,midwest,Some,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,45231.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1631,3123780461,midwest,A lot,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,45640.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1632,3123770840,midwest,A lot,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,54141.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1633,3123276792,backwoods,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,48154.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1634,3122669455,midwest,A lot,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,44139.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1635,3121925960,backwoods,A lot,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,53188.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1636,3121522184,midwest,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,48009.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1637,3122332755,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,43056.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1638,3123738600,backwoods,Not at all,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,48221.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1639,3121689550,midwest,Not much,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,43357.0,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1640,3122504782,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,54880.0,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1641,3125567682,city,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,44310.0,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1642,3122506936,ohio,Some,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,53203.0,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1643,3122343607,backwoods,Some,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,44094.0,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1644,3121974728,backwoods,Some,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,44035.0,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1645,3123075554,midwest,Not much,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49685.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1646,3122008022,backwoods,Not much,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,43416.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1647,3123135286,backwoods,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60527.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1648,3122383079,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53081.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1649,3122305743,midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48184.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1650,3121534051,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53207.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1651,3123699005,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,49088.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1652,3122744699,midwest,Some,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,45202.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1653,3122621313,backwoods,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60056.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1654,3125729625,backwoods,Not at all,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60637.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1655,3123087706,midwest,Not at all,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,49507.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1656,3120840906,backwoods,Not at all,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60637.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1657,3122359404,backwoods,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,53212.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1658,3126705410,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,62401.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1659,3126394704,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49544.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1660,3124858626,backwoods,A lot,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,53005.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1661,3123313139,midwest,A lot,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48335.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1662,3123076305,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,49307.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1663,3122789617,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,54720.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1664,3122744224,backwoods,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49504.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1665,3122433484,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,54403.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1666,3124970690,midwest,Some,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60068.0,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1667,3121736326,chicago,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,60647.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1668,3123837115,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60647.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1669,3123788715,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,53598.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1670,3123044147,midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,48170.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1671,3122713966,midwest,A lot,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,53959.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1672,3123159949,midwest,Some,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,43016.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1673,3121124171,midwest,Some,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48170.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1674,3126769963,backwoods,A lot,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,45040.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1675,3124256105,midwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,62864.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1676,3124180629,midwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,60067.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1677,3121658912,backwoods,A lot,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53190.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1678,3122304518,america,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,60586.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,East North Central
1679,3124667704,backwoods,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53711.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1680,3124459138,america,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61874.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1681,3122638261,backwoods,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60001.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1682,3122016351,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53548.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1683,3122499105,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60630.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1684,3122493776,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48341.0,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1685,3122416552,midwest,A lot,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,60062.0,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1686,3120951673,backwoods,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,60435.0,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1687,3123799621,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,48082.0,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1688,3122144764,backwoods,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,43229.0,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1689,3122498360,backwoods,Not at all,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,53189.0,Female,45-60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1690,3124190930,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,48455.0,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1691,3125617671,indiana,Some,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,43758.0,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1692,3122603830,northeast,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,44129.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1693,3124577163,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,44074.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1694,3122868945,midwest,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62703.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1695,3120824893,backwoods,A lot,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,62002.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1696,3120718789,midwest,A lot,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,49615.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1697,3123090483,midwest,Some,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,46037.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1698,3122648248,midwest,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,43612.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1699,3122232538,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49503.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1700,3122164919,indiana,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,45701.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1701,3122205694,midwest,Not much,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,62454.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1702,3124643426,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,53818.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
1703,3122897650,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,48386.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,East North Central
